Model;Scenario;Region;Damage quantile;SLR quantile;SLR adaptation;Target;Discounting;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2070;2080;2090;2100;2110;2130;2150
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000349975;0.000723739;0.001141873;0.001587692;0.002045743;0.002506694;0.002961857;0.003424174;0.004372618;0.005357337;0.006365382;0.007366249;0.008336656;0.010169758;0.01189464
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000226713;0.000480302;0.000762511;0.001075741;0.001419815;0.001792802;0.002191354;0.002612253;0.00351265;0.00447964;0.005499718;0.006555209;0.007623272;0.009707705;0.011657646
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.00115992;0.00229215;0.00357373;0.004821481;0.005894713;0.006727678;0.007264816;0.007656118;0.008107102;0.008270777;0.008158952;0.007652004;0.006738079;0.004375026;0.002257644
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001330865;0.002642431;0.004111416;0.005554717;0.006830159;0.007869886;0.00861593;0.009216388;0.010082531;0.010653336;0.010937417;0.010811397;0.01025879;0.008545393;0.006983648
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000170945;0.000350281;0.000537686;0.000733235;0.000935446;0.001142208;0.001351114;0.001560269;0.001975429;0.002382558;0.002778465;0.003159393;0.003520711;0.004170367;0.004726004
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001157978;0.002289718;0.00357381;0.004825264;0.005905351;0.006738445;0.007274887;0.00766518;0.00811413;0.008271718;0.008155137;0.007642716;0.006723895;0.004355733;0.002237142
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001736928;0.00351624;0.005521109;0.007572762;0.009532047;0.011318486;0.012873805;0.014340214;0.017091256;0.019720639;0.022210958;0.024395894;0.026206699;0.029165254;0.032029233
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000578949;0.001226523;0.001947299;0.002747498;0.003626696;0.004580041;0.005598918;0.006675034;0.008977126;0.011448921;0.014055821;0.016753178;0.019482804;0.024809521;0.029792091
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002522052;0.004986445;0.007778996;0.010499724;0.012833214;0.014640974;0.015802475;0.016648976;0.017618061;0.017958094;0.017707936;0.016608519;0.014621585;0.009479207;0.004876187
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.00277147;0.005497532;0.008563549;0.011569667;0.014198291;0.016307813;0.017774178;0.018925876;0.020500693;0.021434605;0.021761844;0.021217962;0.019757976;0.015562948;0.011770046
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000249418;0.000511086;0.000784553;0.001069943;0.001365077;0.001666839;0.001971703;0.0022769;0.002882632;0.003476511;0.004053908;0.004609443;0.00513639;0.006083741;0.006893859
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002514604;0.004980084;0.007786131;0.010518073;0.01286183;0.014677661;0.015846829;0.016697645;0.0176814;0.018013716;0.017761658;0.016659664;0.014671032;0.009525349;0.004925668
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.00351094;0.007090884;0.011137665;0.015247458;0.019105227;0.022562695;0.0254865;0.028190584;0.033139481;0.037729126;0.041966682;0.045510732;0.048224861;0.052258193;0.056247169
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000996337;0.0021108;0.003351533;0.004729385;0.006243397;0.007885034;0.009639671;0.011492938;0.015458081;0.01971541;0.024205024;0.028851068;0.033553829;0.042732844;0.051321501
REMIND;experiment-1-1;World;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.000264385;-0.000533659;-0.000833189;-0.001107457;-0.001311642;-0.00142455;-0.001430181;-0.001381647;-0.001037524;-0.000577191;-1.31E-05;0.000493264;0.000448812;0.000249567;0.000118154
REMIND;experiment-1-1;World;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;-1.64E-05;-1.30E-05;-2.16E-05;8.29E-06;0.000114828;0.000311056;0.000604071;0.000940903;0.00179211;0.002692779;0.003606945;0.004398182;0.004781218;0.005392356;0.005910893
REMIND;experiment-1-1;World;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000248011;0.00052061;0.00081154;0.001115749;0.00142647;0.001735606;0.002034251;0.00232255;0.002829634;0.003269969;0.00362002;0.003904918;0.004332406;0.005142789;0.005792738
REMIND;experiment-1-1;World;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.000264398;-0.000534056;-0.00083395;-0.001111305;-0.001318015;-0.001427943;-0.001431239;-0.001384158;-0.001033841;-0.000574217;-2.77E-06;0.000508933;0.000463186;0.000257955;0.000122999
REMIND;experiment-1-1;World;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000711903;0.001554698;0.002469564;0.003492456;0.004642202;0.005910812;0.007268868;0.008664953;0.011520553;0.014358932;0.017046093;0.019470307;0.022296176;0.027948495;0.033152225
REMIND;experiment-1-1;World;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000976301;0.002088753;0.003303514;0.004603761;0.005960217;0.007338756;0.008700107;0.010049111;0.012554394;0.014933149;0.017048867;0.018961375;0.021832991;0.02769054;0.033029227
REMIND;experiment-1-1;World;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001691813;0.003468212;0.005629781;0.007889711;0.010013015;0.011858044;0.013278592;0.01446539;0.016301297;0.017519094;0.018099353;0.017608525;0.015445242;0.009790744;0.004920629
REMIND;experiment-1-1;World;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002178654;0.004481807;0.007203073;0.010049649;0.012778998;0.015239392;0.017270401;0.019057799;0.022016502;0.024286985;0.025818169;0.026190098;0.024988611;0.021109421;0.017688019
REMIND;experiment-1-1;World;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000486841;0.001013594;0.001573293;0.002159938;0.002765983;0.003381348;0.003991809;0.004592409;0.005715205;0.00676789;0.007718816;0.008581573;0.009543368;0.011318677;0.01276739
REMIND;experiment-1-1;World;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001688916;0.003464715;0.005627875;0.007892801;0.010032665;0.011886462;0.013307864;0.014491389;0.016336162;0.017541641;0.018124147;0.017626803;0.015444038;0.009775951;0.004898656
REMIND;experiment-1-1;World;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.003738383;0.007751524;0.012314778;0.017135004;0.021963456;0.02660615;0.03085886;0.034896531;0.042317055;0.049069993;0.054951211;0.059502369;0.063514099;0.070057821;0.076217369
REMIND;experiment-1-1;World;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.002049467;0.004286809;0.006686903;0.009242203;0.011930791;0.014719687;0.017550997;0.020405142;0.025980894;0.031528352;0.036827063;0.041875566;0.048070061;0.06028187;0.071318713
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.003281431;0.006704582;0.010851812;0.015156676;0.019147378;0.022561091;0.025127419;0.027241257;0.030330401;0.032202572;0.032854923;0.031612451;0.027702076;0.017552996;0.008795927
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.004148881;0.00850871;0.013645901;0.018985018;0.024039908;0.028528187;0.032155956;0.035312581;0.040373316;0.044105838;0.046470726;0.046829502;0.044634496;0.037620771;0.031469626
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.00086745;0.001804128;0.00279409;0.003828342;0.004892529;0.005967096;0.007028537;0.008071324;0.010042915;0.011903266;0.013615803;0.015217051;0.01693242;0.020067775;0.022673699
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.003271346;0.006695673;0.010853998;0.015171646;0.019192685;0.022641986;0.025222656;0.027341337;0.030487099;0.032362573;0.033029501;0.031788513;0.027865585;0.017702375;0.00893595
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.006791974;0.013997646;0.022172201;0.0307441;0.039224155;0.047289291;0.054562249;0.061413294;0.073827358;0.084904923;0.094417503;0.10164808;0.10780928;0.117260194;0.126068444
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.003520628;0.007301974;0.011318204;0.015572453;0.02003147;0.024647305;0.029339593;0.034071956;0.043340259;0.052542349;0.061388002;0.069859568;0.079943696;0.099557819;0.117132493
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-4.46E-05;-2.62E-05;-4.25E-05;-3.72E-05;-0.000171639;-2.96E-05;0.00020745;0.000408244;0.000783029;0.001254096;0.001687116;0.003009864;0.004148345;0.005327391;0.006737437;0.008043171;0.010788622;0.013500701
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;2.21E-06;9.92E-05;-0.000540515;0.000901411;0.002133189;0.00403314;0.007391287;0.01004393;0.011316042;0.013145795;0.014854713;0.018907232;0.022972936;0.026618936;0.030611816;0.035747111;0.045247338;0.054849675
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.00011036;0.00017661;-0.000171819;0.002646559;0.005693728;0.009970153;0.016051454;0.021959043;0.0262435;0.029680771;0.032450778;0.037194449;0.040714103;0.043090442;0.043790541;0.042966143;0.037983582;0.035090892
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000106954;0.000160702;-0.000584132;0.004110141;0.008958209;0.015990114;0.024879374;0.033082558;0.039307615;0.045671478;0.05134715;0.062246183;0.071325408;0.079024101;0.084723373;0.090184572;0.096557527;0.104409742
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000272727;0.000345913;-0.000326731;0.004956849;0.010626304;0.018174535;0.028472602;0.038559195;0.046497737;0.052945925;0.058257651;0.066612453;0.072655304;0.076748903;0.077060217;0.075059479;0.065104037;0.058457242
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000132382;0.000108203;-0.000785681;0.006830023;0.015329146;0.027109619;0.041315934;0.054443584;0.065471618;0.076566151;0.086501675;0.103695064;0.118592662;0.132028242;0.140259081;0.146646938;0.15505017;0.166075503
REMIND;experiment-1-1;R5.2ASIA;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.001474668;0.00076056;-0.000170703;-0.003549017;-0.007015587;-0.011595059;-0.016778462;-0.02171197;-0.026004585;-0.028837271;-0.030480609;-0.031845975;-0.032003743;-0.030688657;-0.026750854;-0.022696382;-0.011478439;-0.003023201
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.002123983;0.001141342;-7.05E-05;-0.003288042;-0.006209394;-0.010396379;-0.015693547;-0.019319294;-0.021479944;-0.023264221;-0.025271735;-0.026177934;-0.02464828;-0.021234756;-0.016064791;-0.010261237;0.00420101;0.015897239
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-7.54E-05;-0.000113492;-0.000183483;0.001632975;0.004109324;0.006564;0.008744799;0.011970706;0.015727911;0.017645309;0.018333986;0.019022859;0.019943738;0.021093698;0.020730078;0.019973603;0.017219822;0.015504963
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.001069583;0.000470902;-0.000308714;0.002241626;0.00569725;0.008727541;0.011063959;0.015990431;0.022164306;0.025677728;0.026725782;0.031397841;0.036004657;0.041024928;0.043986062;0.047126053;0.049851415;0.053772639
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-0.000207035;-0.000188569;-0.000269953;0.003565941;0.008418346;0.013545155;0.018353569;0.024601166;0.031431329;0.035383546;0.037325763;0.039489909;0.04159591;0.043844771;0.042708413;0.040913047;0.034030346;0.029400977
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.002072946;0.000941763;-0.000673536;0.004358038;0.010511207;0.016491126;0.021933893;0.029683561;0.039718863;0.046000839;0.049156184;0.056942569;0.064785617;0.073434238;0.077758434;0.080918681;0.083378909;0.088808031
REMIND;experiment-1-1;R5.2LAM;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-3.56E-05;-2.32E-05;-1.07E-05;0.000822899;0.001872994;0.003075566;0.004571976;0.006216335;0.007967556;0.009705509;0.011837933;0.012397426;0.013561222;0.01381303;0.012693825;0.011053092;0.007508788;0.004705655
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-0.000553327;-0.000345491;0.000142927;0.00136154;0.003012472;0.005270393;0.008110805;0.011265444;0.01447813;0.017644295;0.020988704;0.020510543;0.023294165;0.023153816;0.020940064;0.021410826;0.022808518;0.024358191
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;3.68E-05;9.97E-05;-1.76E-05;0.002720874;0.006056522;0.010062268;0.014841775;0.019834634;0.02471561;0.029056773;0.032799542;0.033385458;0.034756672;0.035679257;0.033957203;0.03106469;0.023655433;0.018153755
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-0.000961366;-0.000671667;-8.74E-05;0.003991545;0.008885576;0.01482838;0.021793724;0.029160378;0.036517121;0.043503652;0.050265125;0.05455049;0.061523717;0.064399259;0.062963408;0.064967784;0.069756012;0.075770978
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-0.000188624;-3.92E-05;-9.25E-05;0.004890398;0.010787829;0.017775874;0.025802339;0.033885373;0.041564112;0.048041964;0.053507621;0.055451417;0.057490389;0.059341147;0.057263859;0.053343676;0.042125694;0.034007356
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-0.001033876;-0.000766123;-0.00036631;0.006763839;0.014909571;0.024679617;0.035914637;0.047439537;0.059109283;0.069736894;0.07949552;0.089089038;0.098590913;0.104336865;0.104464949;0.107912649;0.115461633;0.125094636
REMIND;experiment-1-1;R5.2MAF;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-8.58E-05;-0.000102555;1.97E-05;0.000483848;0.001031782;0.001619302;0.002208645;0.002823431;0.003386188;0.003771493;0.004017538;0.004310324;0.004423342;0.004581929;0.004784734;0.004833095;0.004262367;0.00400479
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-5.52E-05;-0.000124148;-9.16E-05;0.000761242;0.002198488;0.003621068;0.005344451;0.007322892;0.008871788;0.010050017;0.011145052;0.01467154;0.017662493;0.021852573;0.026302726;0.029238911;0.037736314;0.047563572
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;2.50E-05;-6.30E-05;-0.000305711;0.001006704;0.002894297;0.004679987;0.006692007;0.008701751;0.009955924;0.010727494;0.011307038;0.013261104;0.014361042;0.014739621;0.015239289;0.015441617;0.01298956;0.011910227
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;1.54E-05;-0.000117632;-0.000391974;0.002532666;0.006352702;0.010247667;0.014651406;0.019581754;0.024086132;0.028261335;0.032179946;0.042040901;0.050495686;0.059995829;0.069518578;0.07678731;0.096218423;0.1181285
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;5.95E-05;-5.33E-05;-0.000430831;0.002192132;0.005633893;0.009235369;0.013137216;0.016979248;0.019812207;0.021803236;0.023450339;0.027911784;0.030508148;0.031349568;0.03168249;0.031483609;0.026663824;0.024406901
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;-3.41E-05;-0.000283377;-0.000689948;0.005275477;0.012357153;0.019919671;0.028577149;0.038068689;0.046916486;0.055079149;0.062932871;0.081933509;0.098427633;0.114798249;0.13002362;0.142923007;0.174501483;0.209236585
REMIND;experiment-1-1;R5.2OECD;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000250324;0.00028804;9.28E-05;0.000296122;0.000675923;0.000976336;0.001256856;0.001614792;0.002006143;0.002282352;0.002442916;0.003017788;0.003167098;0.00343713;0.003638697;0.003620311;0.004030146;0.004485597
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.00124664;0.003262128;0.001571339;8.37E-05;0.000355498;0.000257929;0.000892423;0.003205165;0.005129351;0.005658354;0.004560028;0.004438342;0.005712624;0.006737448;0.007455347;0.008441947;0.011198721;0.013084547
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000940085;0.002510733;0.000915428;0.000895275;0.002517676;0.003931298;0.005847419;0.008944247;0.011601666;0.012642224;0.012246141;0.012655184;0.013895331;0.013953225;0.013262259;0.013339598;0.011654479;0.010058057
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.001424705;0.004380657;0.001794607;0.000897361;0.002549975;0.003658989;0.005903697;0.010151096;0.013875347;0.015888313;0.015818047;0.018785383;0.024193954;0.025963196;0.027378859;0.031811157;0.034299734;0.036682071
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000912498;0.002472854;0.000755368;0.002068266;0.005225054;0.008122217;0.011855149;0.017092794;0.021642231;0.02405362;0.024692004;0.025500346;0.027890189;0.027991673;0.026187876;0.026261809;0.021188495;0.016720161
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.001731567;0.005716639;0.002025957;0.002002589;0.005324421;0.008365342;0.012318461;0.018610674;0.025007598;0.02907547;0.030743024;0.036054704;0.046688326;0.050117345;0.051830238;0.058809279;0.063606491;0.069806428
REMIND;experiment-1-1;R5.2REF;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;World;5;5;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;8.08E-05;2.06E-05;-1.88E-05;-3.78E-05;-7.48E-05;-6.75E-05;-3.16E-05;5.08E-05;0.000275785;0.000644777;0.001152887;0.002068486;0.003091187;0.00412049;0.005055909;0.005489897;0.006429007;0.007389399
REMIND;experiment-1-1;World;5;5;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000166448;0.000179655;-0.000165074;0.000504797;0.001475835;0.002671329;0.004636481;0.006641454;0.008011719;0.009532162;0.010968187;0.013761891;0.017137341;0.020042701;0.022464997;0.025755709;0.033023292;0.040392808
REMIND;experiment-1-1;World;50;50;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;7.82E-05;0.000129243;-0.000171203;0.001860657;0.00445349;0.007648961;0.011873292;0.016262847;0.019765886;0.022516558;0.024714453;0.027896117;0.030388283;0.032037475;0.032119372;0.031008752;0.026182051;0.023061271
REMIND;experiment-1-1;World;50;50;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000113528;0.000162234;-0.000338661;0.003199594;0.007474333;0.012809677;0.019320609;0.02611645;0.032015216;0.037585969;0.042489797;0.051479254;0.059631732;0.066269998;0.070409656;0.075049814;0.083355801;0.093255943
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000110008;0.000168623;-0.000301057;0.003643921;0.008430663;0.014295493;0.021709296;0.029324389;0.035724457;0.040791641;0.044910175;0.050825617;0.055081972;0.057839524;0.057496073;0.055468893;0.046664784;0.040736823
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0.000190256;0.000156628;-0.000583595;0.00581609;0.013402236;0.022766262;0.033824478;0.045077917;0.05543545;0.065114133;0.07371857;0.089089311;0.102534771;0.113892837;0.1204531;0.127088832;0.139603956;0.154796379
REMIND;experiment-1-1;World;NA;NA;NA;rcp26;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;billion US$2005/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2ASIA;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000721402;0.002186539;0.00271234;0.003056398;0.005810336;0.006268214;0.004577902;0.003643405;0.005325911;0.007409378;0.009519967;0.01345344;0.019094315;0.026330619;0.026597504;0.025948598;0.023374379;0.02525001
REMIND;experiment-1-1;R5.2LAM;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000781477;0.001119965;0.000484194;0.001239102;0.003089952;0.003867923;0.002917777;0.001988644;0.005122728;0.006339867;0.006374913;0.006482955;0.007790949;0.006595261;0.006327356;0.006694757;0.00556511;0.00502469
REMIND;experiment-1-1;R5.2MAF;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000173683;0.000489535;0.000906847;0.002384811;0.006815893;0.008627512;0.009508017;0.011271478;0.012247502;0.011100989;0.00966695;0.013880574;0.020996009;0.018445316;0.016636995;0.018113604;0.015833613;0.017642182
REMIND;experiment-1-1;R5.2OECD;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000406375;0.00037947;0.000511417;0.001447065;0.000531473;0.000811591;0.000242797;-0.000673866;-0.000719898;-0.000302491;0.000924078;0.002216211;0.002425915;0.003636214;0.005609286;0.005054191;0.003529409;0.003407429
REMIND;experiment-1-1;R5.2REF;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000772901;-0.007739543;-0.001623138;0.004458835;0.00618536;0.012270789;0.020301725;0.025198787;0.025534235;0.024570476;0.021190828;0.012422874;0.000336323;-0.005412201;0.011631602;0.01340783;0.004132608;0.006326748
REMIND;experiment-1-1;World;NA;NA;NA;rcp26;medium;Policy Cost|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000431261;0.000703599;0.001259246;0.002278782;0.003787717;0.004701317;0.004218119;0.003923975;0.005171869;0.006267638;0.007327441;0.009985911;0.013844515;0.016568329;0.017218132;0.017345909;0.01499887;0.016214528
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp26;medium;Emissions|CO2;Mt CO2/yr;11127.25864;13774.70438;15469.39687;15556.52442;15512.69698;15351.51495;13144.1861;10892.5488;8679.135143;6513.332296;4937.72612;3601.325684;1487.876854;-82.182266;-1484.22863;-2130.921691;-2709.015919;-3125.257483;-3230.627327
