Model;Scenario;Region;Damage quantile;SLR quantile;SLR adaptation;Target;Discounting;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2070;2080;2090;2100;2110;2130;2150
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.0003549;0.00074996;0.001204717;0.001712427;0.002273688;0.002892791;0.003553349;0.004267064;0.005868586;0.007706512;0.009785812;0.012102296;0.01466904;0.02051626;0.027370389
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000225012;0.000478413;0.000763816;0.001085692;0.001447424;0.001852444;0.002303347;0.002801567;0.003949708;0.005315704;0.006914519;0.00875666;0.01085087;0.01580871;0.021817626
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001221199;0.002555592;0.004149763;0.005895124;0.007779815;0.009795033;0.011753563;0.013760032;0.017964015;0.02233701;0.02677375;0.031128292;0.035443953;0.043485659;0.051000178
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.00139097;0.002904705;0.004688466;0.006634579;0.008731204;0.010969505;0.013161616;0.015411014;0.020127006;0.025044029;0.030052824;0.035002966;0.03993398;0.049250239;0.05808168
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000169771;0.000349113;0.000538703;0.000739455;0.000951389;0.001174472;0.001408053;0.001650982;0.002162991;0.002707019;0.003279074;0.003874674;0.004490027;0.00576458;0.007081502
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001221339;0.002556228;0.004150779;0.00589383;0.007769012;0.009775685;0.011724084;0.013707245;0.017848626;0.022147737;0.026494429;0.030744053;0.034931157;0.042696783;0.049875862
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001796118;0.003778332;0.006102038;0.008667383;0.011466534;0.014507646;0.017607221;0.020861273;0.027925919;0.035694087;0.04409123;0.052995561;0.062459112;0.082659191;0.104809471
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000574779;0.001222103;0.001951259;0.002773554;0.003697522;0.004731961;0.005883137;0.007154028;0.010077293;0.01354635;0.017596802;0.022251508;0.027527955;0.039962408;0.054933609
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002657568;0.005568472;0.009047326;0.01285154;0.016953742;0.021312978;0.025533469;0.029853119;0.038815554;0.048142046;0.057567283;0.066723466;0.075708926;0.092273377;0.10747146
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002905289;0.006077912;0.009833499;0.013930797;0.018342424;0.023027313;0.027588629;0.032262568;0.041970964;0.0520889;0.06234545;0.072366008;0.082243076;0.100649645;0.117744433
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000247721;0.00050944;0.000786173;0.001079257;0.001388682;0.001714335;0.00205516;0.002409449;0.00315541;0.003946854;0.004778167;0.005642543;0.00653415;0.008376268;0.010272973
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002661268;0.005576922;0.009051819;0.012835431;0.016916817;0.021254522;0.025418781;0.029639458;0.038368616;0.047410566;0.056487984;0.065252025;0.073816191;0.089478427;0.103522637
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.003651147;0.007681846;0.012413054;0.017613445;0.023286644;0.02940632;0.035552329;0.041958626;0.055705523;0.070686177;0.086680601;0.103371465;0.120894602;0.15757552;0.196762869
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000989879;0.002104924;0.003361235;0.004778014;0.006369828;0.008151798;0.010133548;0.012319169;0.017336908;0.02327561;0.030192617;0.03811944;0.047078411;0.068097093;0.093240232
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.000279357;-0.000596532;-0.000968805;-0.001358692;-0.001733664;-0.002062043;-0.002272363;-0.002369334;-0.002131511;-0.001204419;0.000658465;0.003225421;0.004073843;0.005177302;0.00635546
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;-3.29E-05;-7.69E-05;-0.000154369;-0.000232384;-0.000281157;-0.000273452;-0.000147242;8.84E-05;0.000980851;0.002537741;0.004968738;0.008072026;0.009673169;0.012397025;0.015219283
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000246455;0.000519635;0.000814436;0.001126308;0.001452507;0.001788591;0.002125122;0.002457695;0.003112362;0.00374216;0.004310273;0.004846604;0.005599326;0.007219723;0.008863823
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.000279294;-0.000596057;-0.000967728;-0.001356688;-0.001731222;-0.002056526;-0.002268389;-0.002392604;-0.002123136;-0.001162981;0.00070008;0.003289978;0.004162871;0.005386478;0.006721154
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000690158;0.001486254;0.002343811;0.003287822;0.004341024;0.005519662;0.006859685;0.008342093;0.011942366;0.016449111;0.021980802;0.028506691;0.035086421;0.049953486;0.067501804
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000969452;0.002082311;0.003311539;0.00464451;0.006072247;0.007576188;0.009128074;0.010734698;0.014065502;0.017612092;0.021280722;0.025216713;0.03092355;0.044567008;0.06078065
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.00177832;0.003872648;0.006568684;0.009722156;0.013361997;0.017573508;0.022055012;0.026942751;0.038145335;0.051088433;0.065590767;0.080829407;0.093621788;0.116772967;0.138395126
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002262111;0.004884142;0.008145896;0.011900016;0.01617587;0.02105479;0.026220989;0.031801964;0.044416769;0.058800732;0.074727649;0.091398254;0.105847792;0.132464327;0.157596322
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000483791;0.001011494;0.001577212;0.00217786;0.002813873;0.003481283;0.004165977;0.004859213;0.006271433;0.007712299;0.009136882;0.010568847;0.012226004;0.015691361;0.019201196
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001779109;0.003873962;0.0065655;0.00971487;0.013351455;0.017548724;0.02200157;0.026824798;0.037927878;0.050728809;0.06502579;0.079970815;0.092412102;0.115304039;0.136799826
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.003814848;0.008146887;0.013261085;0.019029677;0.025501864;0.032744907;0.040410607;0.048618333;0.066945632;0.087679812;0.110514055;0.134771781;0.159133313;0.209245172;0.262155679
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.002035739;0.004272925;0.006695585;0.009314806;0.01215041;0.015196182;0.018409037;0.021793535;0.029017754;0.036951003;0.045488265;0.054800966;0.066721211;0.093941133;0.125355854
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.003452892;0.00750909;0.012685546;0.018680829;0.025579109;0.033458811;0.041676775;0.050525372;0.070363127;0.09277003;0.117119642;0.142087953;0.163630018;0.201662144;0.235496003
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.004315192;0.009308881;0.015485386;0.022540303;0.030556433;0.03960078;0.049007812;0.059062995;0.081370511;0.106307402;0.133191658;0.160747235;0.185212429;0.229301926;0.26926824
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.0008623;0.001799791;0.00279984;0.003859474;0.004977323;0.006141969;0.007331037;0.008537623;0.011007384;0.013537372;0.016072016;0.018659281;0.021582411;0.027639782;0.033772236
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.003458496;0.007511421;0.012682692;0.018671596;0.02554114;0.033369985;0.041492337;0.050148544;0.069607511;0.09148029;0.115081532;0.1391536;0.159754888;0.196665835;0.229369548
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.006958107;0.014790815;0.024015941;0.034373527;0.04595543;0.05881712;0.072250468;0.086518636;0.117864906;0.152734941;0.190303869;0.229489111;0.269065091;0.347524117;0.425762991
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.003499611;0.007279395;0.011333249;0.015701932;0.020414289;0.025447135;0.030758131;0.036370092;0.048257395;0.061254651;0.075222337;0.09033551;0.109310203;0.150858282;0.196393443
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000152673;-0.000456061;-0.000418578;-0.000174767;-0.000845873;-0.001504628;-0.00227234;-0.004951898;-0.006081665;-0.004794976;-0.002517894;-0.003454405;-0.003773939;-0.001933653;-0.000455267;-0.000605332;0.000826917;0.002499725
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000126823;-0.000379311;-0.000881254;0.000856327;0.001462574;0.002429408;0.004072403;0.003131;0.003027951;0.00596471;0.009991759;0.013389874;0.018500747;0.023770932;0.0299045;0.035717341;0.05436357;0.075899292
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000151291;-6.39E-05;0.000391698;0.00267851;0.005392155;0.008954992;0.014642221;0.020385513;0.02694783;0.036025964;0.047028032;0.06450983;0.085564358;0.110438682;0.132805842;0.151172313;0.194218364;0.238196513
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.0002656;0.000162697;-0.000149117;0.003553318;0.008876023;0.015994961;0.024120523;0.030852891;0.040142761;0.052614407;0.065907984;0.09143047;0.121258514;0.154293747;0.184581773;0.211247883;0.280949081;0.354444998
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000513469;0.000403328;0.001149323;0.004505154;0.00891554;0.018404572;0.030441186;0.040502255;0.052330817;0.068843792;0.087722772;0.119782558;0.157766638;0.201676128;0.241066101;0.271890766;0.345636265;0.418259202
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000487229;0.000320534;-0.000229176;0.006272108;0.016257404;0.028823306;0.042091762;0.05562371;0.072827105;0.093556022;0.115369005;0.158598569;0.208452861;0.264744753;0.315847298;0.358053725;0.46897796;0.578239725
REMIND;experiment-1-1;R5.2ASIA;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.004754546;0.002497542;-0.000593537;-0.003930009;-0.00682436;-0.013119006;-0.025701031;-0.037301436;-0.042619971;-0.050125814;-0.061548933;-0.083555745;-0.10445029;-0.125862319;-0.14409428;-0.166006599;-0.206411355;-0.25404924
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.005820183;0.003026827;-0.000592332;-0.003599868;-0.00599592;-0.011936944;-0.024608626;-0.036033089;-0.039657625;-0.046371788;-0.058353165;-0.077782263;-0.094822642;-0.115588218;-0.130189358;-0.146842482;-0.178349322;-0.216115365
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;1.52E-05;-0.000184161;-0.000713261;0.001817785;0.00562319;0.008580134;0.007911854;0.008763421;0.015275331;0.020889293;0.024713671;0.03282068;0.044032797;0.054457929;0.064814717;0.074675774;0.09981977;0.125512742
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.001205042;0.000419945;-0.000709258;0.002760098;0.007355329;0.011014027;0.010371753;0.012047554;0.021278723;0.028671905;0.032752083;0.045679945;0.062470782;0.078216473;0.094278214;0.109052034;0.149287927;0.193443746
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000243485;-0.000408696;-0.000978481;0.004251306;0.011008412;0.016658923;0.01881881;0.024334034;0.03714797;0.047971929;0.056472592;0.073507286;0.09612123;0.119036691;0.14024975;0.159924341;0.208827326;0.258594152
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.00288665;0.001302308;-0.00107853;0.00510732;0.012903737;0.020100929;0.022855326;0.028278183;0.044474012;0.058939213;0.068147253;0.090828937;0.120001685;0.151394366;0.18028188;0.205443697;0.276171614;0.351417882
REMIND;experiment-1-1;R5.2LAM;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.000357371;-0.000272044;-0.000221255;0.000728748;0.003318621;0.005180114;0.005464142;0.005670407;0.0078774;0.00897879;0.002775742;0.021948146;0.037750923;0.049083858;0.061702812;0.070470717;0.090633092;0.113210913
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.001289908;-0.00096529;-0.000183422;0.001292724;0.00449176;0.007094692;0.008028519;0.009218778;0.012860373;0.016144486;0.016100513;0.031325564;0.047566517;0.059651359;0.072413759;0.085197597;0.118553538;0.15709709
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000236852;8.57E-05;-0.000517458;0.002819221;0.008166977;0.013203084;0.017068264;0.021081717;0.028493559;0.035095025;0.035397954;0.062387526;0.088720542;0.110419098;0.134462756;0.154450764;0.199603091;0.24647224
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.001841827;-0.001408773;-0.000482117;0.004316935;0.011105159;0.018052553;0.023976061;0.030237004;0.04056909;0.051825946;0.061704722;0.087187562;0.116628934;0.145105704;0.173242225;0.201608948;0.275194303;0.353711198
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;3.23E-05;-8.36E-05;-0.000698592;0.005387319;0.013923464;0.022145545;0.029724041;0.038670207;0.05188457;0.063589548;0.068374278;0.105357824;0.142613029;0.17564101;0.210755305;0.24032643;0.307608992;0.375749433
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;-0.001903568;-0.001503386;-0.000710278;0.007340812;0.017911126;0.029250141;0.04027208;0.052556237;0.070002349;0.088641066;0.107681542;0.142494298;0.185116036;0.227628493;0.268486081;0.309849275;0.415333223;0.520668007
REMIND;experiment-1-1;R5.2MAF;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;8.57E-05;-0.000443224;-9.45E-05;0.001157844;0.001307301;0.001694374;0.001057992;0.000764869;0.001647944;0.003127504;0.005472647;0.006512321;0.008533181;0.010352032;0.013206267;0.016003741;0.022423849;0.028288519
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;8.24E-05;-0.000451073;-3.22E-05;0.001576771;0.002208779;0.003202507;0.00313314;0.003834099;0.005986146;0.00854383;0.011598051;0.017869593;0.024789949;0.034268637;0.043840009;0.052629681;0.080481918;0.11339431
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000278739;-0.000330441;-0.000461771;0.001955925;0.003267958;0.00474468;0.004899898;0.005660863;0.008519005;0.011587179;0.014775798;0.022011509;0.029835907;0.038656213;0.047350219;0.052999728;0.070994316;0.090516129
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000337341;-0.000235597;-0.000410594;0.00373579;0.006690058;0.009836712;0.012650374;0.017239116;0.02354038;0.029732637;0.035751345;0.053669336;0.073251904;0.094514711;0.117370401;0.13790308;0.202729309;0.277954147
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000303281;-0.000378374;-0.000723678;0.00351535;0.006652427;0.009536616;0.01174183;0.015892277;0.022121074;0.028006121;0.034106977;0.050281276;0.066654627;0.083799696;0.09984457;0.112188426;0.147508175;0.184490516
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.00027825;-0.000349682;-0.000633181;0.006622303;0.012746306;0.019862302;0.028029875;0.038616551;0.050513763;0.062247435;0.074019472;0.108982221;0.145847796;0.183815469;0.22285295;0.259400622;0.370580415;0.490121545
REMIND;experiment-1-1;R5.2OECD;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000248214;-0.002379474;-0.000104468;0.000136841;6.29E-05;0.000996039;0.001588586;0.001406182;-4.66E-05;0.001107836;0.001644489;0.000177145;0.002104629;0.004594279;0.005769529;0.005527523;0.008228939;0.011419007
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000749838;-0.000311291;0.00099286;0.00013502;4.80E-05;0.001035314;0.001356037;0.000975234;-0.000442415;0.000503549;0.001133895;0.001539651;0.00437256;0.006771386;0.010196118;0.01172865;0.019013773;0.028856218
REMIND;experiment-1-1;R5.2REF;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000947717;0.001037339;0.001029961;0.001052803;0.002567427;0.005429884;0.007504848;0.007963458;0.008248559;0.011193702;0.012647773;0.016631533;0.02198445;0.026776964;0.033311699;0.038027765;0.053715948;0.069067516
REMIND;experiment-1-1;R5.2REF;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.001497186;0.003234929;0.002166535;0.001516053;0.003136667;0.006335947;0.008455793;0.008871636;0.009572992;0.013602964;0.016564837;0.024258297;0.031618876;0.041091341;0.053587299;0.061839446;0.093081175;0.12783142
REMIND;experiment-1-1;R5.2REF;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.001354808;0.002536199;0.001422369;0.002795631;0.006434669;0.01093888;0.014601357;0.017711932;0.021635682;0.027276627;0.030281813;0.040569757;0.051470967;0.062195773;0.075308253;0.08455097;0.11576598;0.147430306
REMIND;experiment-1-1;R5.2REF;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.001401694;0.00372541;0.004705814;0.005146273;0.007087385;0.012246647;0.016856077;0.020169358;0.024892523;0.031953308;0.036188878;0.052709266;0.070111133;0.085236112;0.108396043;0.127276489;0.179051494;0.23664735
REMIND;experiment-1-1;R5.2REF;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;World;5;5;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000402762;-0.000254181;-0.000266771;0.000121939;-0.000131508;-0.00059617;-0.002133018;-0.004366764;-0.004836818;-0.004223441;-0.004362163;-0.002995811;-0.000413253;0.003000504;0.007649943;0.008910991;0.013059851;0.01763359
REMIND;experiment-1-1;World;5;5;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000448239;-0.000159713;-0.000360903;0.000772947;0.001342508;0.001920568;0.001719361;0.000731792;0.001451658;0.003493658;0.005235079;0.009607064;0.016048881;0.022601992;0.030568767;0.037021712;0.057112719;0.080807691
REMIND;experiment-1-1;World;50;50;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000244643;-0.000140495;-0.000114438;0.002272065;0.004788482;0.007774704;0.010906889;0.014452846;0.019968786;0.026695342;0.033211702;0.048723741;0.066997067;0.086650687;0.106196031;0.121370658;0.157318257;0.194422579
REMIND;experiment-1-1;World;50;50;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000267837;-5.23E-06;-0.00024017;0.003541969;0.007932818;0.013296946;0.018619666;0.024133623;0.032503956;0.042473837;0.052312573;0.074622268;0.100613838;0.128426572;0.155568899;0.179972481;0.246078582;0.317802782
REMIND;experiment-1-1;World;95;95;with;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000334629;1.57E-05;2.99E-05;0.00410845;0.008640803;0.015312583;0.022709494;0.030425597;0.040841766;0.053111448;0.065236861;0.092449994;0.123612296;0.157042699;0.189002025;0.214182344;0.274585476;0.335045493
REMIND;experiment-1-1;World;95;95;without;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0.000437656;8.25E-05;-0.000309566;0.006359581;0.014487133;0.024412141;0.034726332;0.046322665;0.061614926;0.078685695;0.095866569;0.13336338;0.17619734;0.222067432;0.265404523;0.304124692;0.408474096;0.514549531
REMIND;experiment-1-1;World;NA;NA;NA;rcp60;medium;Damage Cost|direct+indirect|Percentage of baseline GDP;Relative (between 0 and 1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13825.84591;15798.18272;16339.20973;17754.01126;19072.0993;18761.02781;18072.69049;18779.81847;19998.77482;21122.84627;21927.05747;23277.93601;23814.46792;22479.48207;20896.85355;19070.05206;16825.18733;13166.73774
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19141.31641;21995.76244;22665.78976;24514.65521;26238.53362;26343.86294;26061.54938;27002.21281;28393.78072;29615.45465;30493.68492;31848.77021;32165.02699;30557.62364;28815.59124;26897.75026;24504.02033;20725.44076
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13824.72215;15796.33465;16349.83402;17759.96742;19058.06695;18723.51898;17987.66285;18633.96369;19803.37445;20844.44101;21594.53595;22882.60674;23371.7771;22082.23759;20523.88585;18709.09355;16299.34239;12585.39419
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19139.79338;21993.46638;22676.63124;24521.35869;26225.53342;26304.80485;25973.22969;26852.44924;28193.36214;29332.40778;30156.30414;31448.45577;31716.43475;30155.37559;28438.19927;26533.98007;23974.01946;20138.35439
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13819.79778;15785.2608;16310.8464;17720.40652;19010.3416;18609.77877;17838.35122;18374.59675;19455.97741;20482.01426;21211.08471;22366.32112;22532.64541;20895.65596;19097.93499;17152.25397;14239.36866;10524.56435
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp60;medium;Emissions|Kyoto Gases;Mt CO2-equiv/yr;15732.46344;19134.66465;21980.52235;22632.4825;24473.85454;26166.75685;26185.40734;25814.64178;26587.85978;27839.59054;28963.44885;29763.98752;30923.29754;30870.75168;28956.60266;27004.22811;24967.65929;21901.50682;18060.90808
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp60;medium;Emissions|CO2;Mt CO2/yr;11129.38531;13817.12938;15780.07819;16319.61424;17728.72874;18964.2817;18493.78887;17649.46972;18156.71008;19115.86164;20017.67568;20698.36239;21759.8927;21848.01306;20210.66053;18406.84097;16483.98321;13342.01822;9613.093977
