"Model";"Scenario";"Region";"Damage quantile";"SLR quantile";"SLR adaptation";"Target";"Discounting";"Variable";"Unit";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2055";"2060";"2070";"2080";"2090";"2100";"2110";"2130";"2150"
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00192872129438371;0.00410352106674772;0.0067545109358863;0.00980688319881184;0.0131644283656883;0.0168995993918619;0.0206880340777197;0.0247149309341399;0.0334827206853451;0.043015314072703;0.0528928341193313;0.0627054860838676;0.072532044890246;0.0911969656808302;0.109011432092647
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000303653482696081;0.000624319240471247;0.000963217544177723;0.00132227986243609;0.0017017968835596;0.00210161648264291;0.00252094358588115;0.00295795540897122;0.0038824335185043;0.00486946038274626;0.00591151801493621;0.00699859278631948;0.00812248250529871;0.0104497351332236;0.0128513970470355
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00162445438657828;0.00347888217064209;0.00579383343964113;0.00848856699269178;0.0114632983866054;0.0147829825873202;0.0181289527615793;0.0216854132515531;0.0294273781902852;0.0378245812727877;0.0464714372607052;0.0549708948775481;0.0634020763084523;0.0791252483487322;0.0937634411558904
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00275972317679019;0.00584605485748369;0.00949991111717818;0.0136546810630492;0.0182188731002533;0.0232641903378396;0.0284760688686454;0.034038091286378;0.0462269751510859;0.059677159674852;0.073999718667082;0.0887926173104525;0.104129048833019;0.135435968794529;0.167962585295692
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00113526879021183;0.00236717268684164;0.00370607767753705;0.00516611407035751;0.00675557471364787;0.00848120775051928;0.0103471161070661;0.0123526780348248;0.0167995969608007;0.0218525784020643;0.0275282814063769;0.0338217224329044;0.0407269725245668;0.0563107204457974;0.0741991441398012
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00349999651224939;0.00749639016589093;0.0124776312852611;0.0182719440282016;0.0246616534173261;0.0317980172047826;0.0389870776214856;0.0466202658378298;0.0632057360811115;0.0811470001283959;0.0995386840966904;0.117545371460723;0.135335823111819;0.168275084196301;0.198674988094714
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00405957171953131;0.00864695747673316;0.0142528689300531;0.0207090503824324;0.0277982701540119;0.0356713821039627;0.0436328586576391;0.0520706769251221;0.0703567694310051;0.0901111697388033;0.110413965500476;0.130410872179379;0.150255181508215;0.187435624537885;0.222195296892963
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000559575207281934;0.00115056731084227;0.00177523764479192;0.00243710635423076;0.00313661673668585;0.00387336489918012;0.00464578103615344;0.00545041108729232;0.00715103334989365;0.00896416961040749;0.0108752814037861;0.0128655007186557;0.0149193583963966;0.0191605403415831;0.0235203087982489
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00350204444321272;0.00750568506063561;0.0125032699603346;0.0183063912096832;0.0246879054787903;0.0317702290162009;0.0388757353322146;0.0463919492585201;0.0626184738777636;0.0800269654836398;0.0977527031934242;0.114998097831751;0.131916049698504;0.16288245791394;0.19080651650916
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00528809121075668;0.0112301735561774;0.0183350547528107;0.0264364371061471;0.0353197339556368;0.0451171868478195;0.0551567395545074;0.0658242299075036;0.0890277684498751;0.114345369645916;0.140930615469434;0.167971421812511;0.195605173476263;0.250643547931594;0.306015220031222
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00178604676754401;0.0037244884955417;0.0058317847924762;0.00813004589646379;0.0106318284768465;0.0133469578316187;0.0162810042222928;0.0194322806489835;0.0264092945721116;0.0343184041622759;0.0431779122760098;0.0529733239807606;0.0636891237777583;0.0877610900176541;0.115208703522062
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2LAM";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00060848141345181;0.00140231694433945;0.00253645555142824;0.0040451873181767;0.00595742557741757;0.0083827640886181;0.0112113046559449;0.0144893781915;0.0226095015929605;0.0323820414931351;0.0433387908988892;0.0547682859252801;0.0644454144534433;0.0816457300888838;0.098103011138965
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000856792699939987;0.00189069141631172;0.00324788550610752;0.004957621701089;0.00703977868674096;0.00959627255264657;0.0125055585850958;0.0158259482147803;0.0238876324154852;0.0334779088870667;0.0441501013086317;0.0552387868877805;0.0648911001823448;0.0822605349995726;0.0989196587527522
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000248311286488169;0.000488374471972274;0.000711429954679328;0.000912434382912313;0.00108235310932335;0.00121350846402842;0.00129425392915087;0.00133657002328029;0.00127813082252467;0.00109586739393157;0.000811310409742481;0.000470500962500402;0.000445685728901499;0.000614804910688764;0.000816647613787332
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.000608697872971156;0.00140299797466362;0.00253155314392631;0.00404427959039621;0.00597346196403683;0.00840685356029291;0.0112462917484849;0.014551775394559;0.0226849688811301;0.0324508998281949;0.0434235477468742;0.0548417542659341;0.0644913180486397;0.0821442862949595;0.0993786218955354
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00145488599016233;0.00316712582733522;0.00526745927216286;0.0077792600589272;0.0107007728693542;0.0141040451167713;0.0178257663351838;0.0219545524810062;0.0314565608795555;0.0424281350777242;0.0544368297891199;0.0669598970236119;0.0801545780375456;0.107866465358132;0.13786737035567
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000846188117191122;0.00176412785267158;0.00273590612823653;0.00373498046853098;0.00472731090531739;0.00569719155647828;0.00657947458669896;0.00740277708644712;0.00877159199842538;0.0099772352495293;0.0110132820422456;0.0121181427576778;0.0156632599889059;0.0257221790631724;0.0384887484601351
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00238928060160993;0.00520614829003621;0.00884984001685146;0.0132959108111701;0.0184857618191068;0.0245969231646439;0.0311782747743942;0.038468781178315;0.055670864191399;0.0752944999483053;0.0963298534975807;0.117905644318545;0.137321118570529;0.172105445623023;0.204588369735502
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00298275836629875;0.00639413156630583;0.0106244335350467;0.015637622417426;0.0213614616097333;0.0279674677200617;0.0349892017353888;0.0426825590325309;0.0604809794657334;0.0805980395788713;0.102054385093896;0.1239617438646;0.144179429952465;0.1810018921867;0.215664675241637
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000593477764688795;0.00118798327626968;0.00177459351819514;0.00234171160625587;0.00287569979062648;0.0033705445554179;0.00381092696099462;0.00421377785421579;0.00481011527433444;0.00530353963056603;0.00572453159631546;0.00605609954605557;0.0068583113819355;0.00889644656367683;0.0110763055061351
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.0023887671279593;0.00520746878184688;0.00885230600668345;0.013282436528579;0.0184873268060528;0.0246490909165974;0.0312077310862446;0.0384415915225743;0.0556380697709883;0.075086388645577;0.0959069129043308;0.117185534517047;0.136218620204888;0.1718408748294;0.205984704572784
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00437524937145444;0.00937806472393577;0.0153974327170133;0.0223761084517017;0.0302063166402051;0.039028477386403;0.0483216133502288;0.0583737439487553;0.0806932231525525;0.105574314517595;0.132064084416055;0.159077824231852;0.187658671979447;0.246080702492178;0.30620626047964
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00198648224349516;0.00417059594208894;0.00654512671032987;0.00909367192312271;0.0117189898341522;0.0143793864698055;0.0171138822639842;0.019932152426181;0.0250551533815642;0.0304879258720181;0.036157171511724;0.0418922897148057;0.0514400517745586;0.0742398276627773;0.100221555906856
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"50";"50";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.004441196718816;0.00956420877474692;0.0160340558571381;0.0237069672371198;0.0324202127693731;0.0424505450245273;0.052872057982878;0.0641632568747895;0.0901162863951273;0.119072772388123;0.14938560855032;0.179728061133491;0.207768186499221;0.258142970589706;0.304091172934874
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.0053589852012383;0.0114192064735454;0.018839695765122;0.0274688012932211;0.0371221454333848;0.0480668742846502;0.0593852584631785;0.0715635421994404;0.0990932145066284;0.1295888590289;0.161452531441376;0.193332370621056;0.223392624558409;0.278291220783412;0.329007282413636
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000917788482422348;0.00185499769879855;0.00280563990798391;0.00376183405610127;0.00470193266401171;0.00561632926012281;0.0065132004803006;0.00740028532465092;0.0089769281115011;0.0105160866407768;0.0120669228910552;0.0136043094875655;0.0156244380591879;0.0201482501937061;0.0249161094787618
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00444432443797581;0.00957858621711113;0.0160700866944134;0.0237416586043218;0.0324155797027969;0.0424271826195635;0.0528294869368484;0.0640398137071721;0.0896737506406006;0.11807867339321;0.147580261267002;0.177160204595568;0.204576597458395;0.255329543158475;0.3025904021351
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00750759411997884;0.0160222608690307;0.0262126793250131;0.0379009586713448;0.0508212811235037;0.0651271125528223;0.0799492164471404;0.095804765700866;0.1302017463396;0.167778450517256;0.207215502025974;0.246809916204967;0.288569858437696;0.371774002455171;0.453573917034932
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00306326968200305;0.00644367465191956;0.0101425926305996;0.0141593000670231;0.0184057014207068;0.0226999299332588;0.0271197295102919;0.0317649519936939;0.0405279956989993;0.0496997771240466;0.0596352407589723;0.0696497116093989;0.0839932609793008;0.116444459296696;0.150983514899832
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2MAF";"95";"95";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.000351746154253918;0.000757750891841722;0.00126770358306457;0.00186337830930211;0.00252276517137974;0.003262350152011;0.00400922752771257;0.00480951273395004;0.00654772212080654;0.00844323097447773;0.0104103077005078;0.012356843409418;0.0144104050335545;0.0183702254722413;0.0221902983719048
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000446380634496473;0.0009526563647689;0.00156787779213869;0.00227384331869304;0.00304869538632212;0.00390890223723283;0.0047818907372836;0.00571397740894186;0.00772301110528389;0.00990615397824276;0.0121759075158235;0.0144310707282307;0.0168161595090237;0.0214689715014253;0.0260104233201505
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;9.4634480242573e-05;0.000194905472927215;0.000300174209074126;0.000410465009390911;0.000525930214942425;0.000646552085221784;0.000772663209571014;0.000904464674991821;0.00117528898447735;0.00146292300376501;0.00176559981531573;0.0020742273188127;0.00240575447546919;0.0030987460291839;0.00382012494824579
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.000351680486332881;0.000757764811910833;0.00126812680122911;0.00186403321679515;0.00252306036651751;0.00326060225973936;0.00400482267949881;0.00480197278547965;0.00653071927761092;0.00841131364468292;0.0103579617994441;0.0122794647741262;0.0143047599061714;0.018210074833056;0.0219681402442262
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.000884069889792813;0.00192715768195024;0.00318897001342331;0.00466480926652408;0.00634607352853186;0.00826171588515964;0.0103601994464104;0.0127176289483791;0.0181066983363903;0.0245198803943876;0.0319903455958142;0.0403613401746063;0.0500371489676606;0.0724012464530765;0.0992028066751899
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000532389403459956;0.00116939287003937;0.00192084321219418;0.00280077604972899;0.00382301316201437;0.00500111362542029;0.00635537676691157;0.00791565616289951;0.0115759790587793;0.0161085667497047;0.02163238379637;0.0280818754004801;0.0357323890614892;0.0541911716200205;0.0772346664309637
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"5";"5";"without";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00100686791838153;0.00217392456100508;0.00364705231451178;0.00537871388193236;0.00730593476161609;0.00947497713611586;0.0116740940866459;0.0140288993525685;0.019200790919577;0.0248672160057786;0.0307476170123703;0.0365719312967017;0.0424409586493104;0.0535843795446906;0.064110414669284
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"high";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";0;0;0;0;0.00129886262814013;0.00277357482548572;0.00456872735949007;0.00663705419174333;0.00891582318105923;0.0114517308565745;0.0140336887966641;0.0167876529310014;0.0227965777647875;0.029340445308298;0.0361308470314532;0.0428914078124267;0.0497692162639662;0.0630001456952379;0.0756772209947355
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"high";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000291994709758587;0.000599650264480673;0.00092167504497832;0.00125834030981089;0.00160988841944314;0.00197675372045865;0.00235959471001825;0.00275875357843284;0.00359578684521049;0.00447322930251942;0.00538323001908299;0.006319476515725;0.00732825761465581;0.00941576615054728;0.0115668063254515
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"with";"rcp60";"prtp15";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"REMIND";"experiment-1-1";"R5.2OECD";"50";"50";"without";"rcp60";"high";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00100647139981475;0.00217366290102482;0.00364843551421688;0.00538049133599052;0.00730471997787416;0.00946191021267153;0.0116433312550536;0.0139731819810017;0.0190771213057953;0.0246401793130955;0.0303864072287735;0.0360542267937633;0.0417416886506493;0.0524098009502646;0.062339168555001
