"Model";"Scenario";"Region";"Damage quantile";"SLR quantile";"SLR adaptation";"Target";"Discounting";"Variable";"Unit";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2055";"2060";"2070";"2080";"2090";"2100";"2110";"2130";"2150"
"REMIND";"experiment-2-2";"R5.2OECD";"5";"5";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0.297725695574393;0.723367244985373;1.38256393725802;2.08373905208035;3.07524996174055;4.37300127355595;6.43035295881876;8.18250428329935;10.7711481309159;14.4796796144855;21.3535051153325;30.7023998569888;30.7024022756897;30.7025007827796;30.7020841065847
"REMIND";"experiment-2-1";"R5.2OECD";"5";"5";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0.383099679500147;0.27493471706477;0.0286352194509285;0.630060581860271;1.60902942811357;2.70257477303791;4.83371508495357;9.02221257917947;14.9394964176841;20.8307463495207;25.5569008174329;29.4220872684863;29.4220872684863;29.4220872684863;29.4220872684863
"REMIND";"experiment-2-2";"R5.2OECD";"5";"5";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;8.6617922881262;10.4444613509192;12.6451985709436;14.9029711761219;17.3525010246496;20.173523097274;23.8512990402595;27.9366100280217;33.0698509816407;42.2966860939652;54.1037722718374;68.5142338347227;68.5138003375627;68.5141212551914;68.5115972308953
"REMIND";"experiment-2-1";"R5.2OECD";"5";"5";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;9.58080241940449;11.2701227116891;13.1993496553131;15.3600451725369;17.9338598551946;20.4347014531555;24.1518819911449;30.1468479050532;40.3681610133565;51.7381375915368;62.0291357805895;72.0418668324869;72.0418668324869;72.0418668324869;72.0418668324869
"REMIND";"experiment-2-2";"R5.2OECD";"50";"50";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;53.8340108261051;63.3545458163511;74.3892265786201;85.5882424532135;96.0375862816564;105.824427053741;116.701524507157;132.742445627604;149.910684413188;191.01794137333;233.698252554588;279.960074174959;279.956418088716;279.953530929467;279.948394048589
"REMIND";"experiment-2-1";"R5.2OECD";"50";"50";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;43.892160902536;51.2988244454139;59.6501973659908;68.0002531940044;76.6197107409668;85.3124632797232;95.2866255077073;108.600391147907;127.953647686754;156.502146267197;185.413545406491;215.255861611611;215.255861611611;215.255861611611;215.255861611611
"REMIND";"experiment-2-2";"R5.2OECD";"50";"50";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;73.624882583067;86.0639802449308;100.015211979342;114.014127521825;128.11269639851;140.94147909275;155.371560607367;176.236475614218;199.064405716402;249.65771974557;300.784962101156;356.060553275625;356.051242816458;356.04912535379;356.042207759368
"REMIND";"experiment-2-1";"R5.2OECD";"50";"50";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;66.0388852339631;76.3802798041116;88.0639650730799;100.154629195566;112.491284651188;124.169013319566;137.306576601576;154.492763466887;181.356802244379;220.008977338092;258.327030455402;297.436469853312;297.436469853312;297.436469853312;297.436469853312
"REMIND";"experiment-2-2";"R5.2OECD";"95";"95";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;101.74707908888;118.106910866036;136.523447655795;155.122936078573;172.908620601702;188.978993033262;206.762947525625;233.228031379785;260.780169995092;327.044728265554;393.442094102416;464.35693219458;464.349193231332;464.344536132752;464.345115081787
"REMIND";"experiment-2-1";"R5.2OECD";"95";"95";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;82.4965891920132;94.9778255703297;109.232495312118;123.567993749197;137.79420505658;151.664985742858;167.231206474378;187.507822738251;215.915477288839;259.82348233117;303.821687105422;348.953685726323;348.953685726323;348.953685726323;348.953685726323
"REMIND";"experiment-2-2";"R5.2OECD";"95";"95";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;136.85107651978;157.931250736604;181.422049338859;205.384033957681;229.182837844137;250.279601490447;273.402017658275;307.487320730289;343.947662061753;425.671524041007;505.077584667723;588.782400586997;588.766183307622;588.767660694088;588.762880791469
"REMIND";"experiment-2-1";"R5.2OECD";"95";"95";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;120.648619823321;137.738397162116;157.672713272247;178.019527491394;198.434671988981;216.379830255573;236.001772028208;261.097005626338;298.01814421438;352.060576253283;403.636790836906;454.858770297298;454.858770297298;454.858770297298;454.858770297298
"REMIND";"experiment-2-2";"R5.2REF";"5";"5";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0.297725695574393;0.723367244985373;1.38256393725802;2.08373905208035;3.07524996174055;4.37300127355595;6.43035295881876;8.18250428329935;10.7711481309159;14.4796796144855;21.3535051153325;30.7023998569888;30.7024022756897;30.7025007827796;30.7020841065847
"REMIND";"experiment-2-1";"R5.2REF";"5";"5";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0.383099679500147;0.27493471706477;0.0286352194509285;0.630060581860271;1.60902942811357;2.70257477303791;4.83371508495357;9.02221257917947;14.9394964176841;20.8307463495207;25.5569008174329;29.4220872684863;29.4220872684863;29.4220872684863;29.4220872684863
"REMIND";"experiment-2-2";"R5.2REF";"5";"5";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;8.6617922881262;10.4444613509192;12.6451985709436;14.9029711761219;17.3525010246496;20.173523097274;23.8512990402595;27.9366100280217;33.0698509816407;42.2966860939652;54.1037722718374;68.5142338347227;68.5138003375627;68.5141212551914;68.5115972308953
"REMIND";"experiment-2-1";"R5.2REF";"5";"5";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;9.58080241940449;11.2701227116891;13.1993496553131;15.3600451725369;17.9338598551946;20.4347014531555;24.1518819911449;30.1468479050532;40.3681610133565;51.7381375915368;62.0291357805895;72.0418668324869;72.0418668324869;72.0418668324869;72.0418668324869
"REMIND";"experiment-2-2";"R5.2REF";"50";"50";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;53.8340108261051;63.3545458163511;74.3892265786201;85.5882424532135;96.0375862816564;105.824427053741;116.701524507157;132.742445627604;149.910684413188;191.01794137333;233.698252554588;279.960074174959;279.956418088716;279.953530929467;279.948394048589
"REMIND";"experiment-2-1";"R5.2REF";"50";"50";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;43.892160902536;51.2988244454139;59.6501973659908;68.0002531940044;76.6197107409668;85.3124632797232;95.2866255077073;108.600391147907;127.953647686754;156.502146267197;185.413545406491;215.255861611611;215.255861611611;215.255861611611;215.255861611611
"REMIND";"experiment-2-2";"R5.2REF";"50";"50";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;73.624882583067;86.0639802449308;100.015211979342;114.014127521825;128.11269639851;140.94147909275;155.371560607367;176.236475614218;199.064405716402;249.65771974557;300.784962101156;356.060553275625;356.051242816458;356.04912535379;356.042207759368
"REMIND";"experiment-2-1";"R5.2REF";"50";"50";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;66.0388852339631;76.3802798041116;88.0639650730799;100.154629195566;112.491284651188;124.169013319566;137.306576601576;154.492763466887;181.356802244379;220.008977338092;258.327030455402;297.436469853312;297.436469853312;297.436469853312;297.436469853312
"REMIND";"experiment-2-2";"R5.2REF";"95";"95";"with";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;101.74707908888;118.106910866036;136.523447655795;155.122936078573;172.908620601702;188.978993033262;206.762947525625;233.228031379785;260.780169995092;327.044728265554;393.442094102416;464.35693219458;464.349193231332;464.344536132752;464.345115081787
"REMIND";"experiment-2-1";"R5.2REF";"95";"95";"with";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;82.4965891920132;94.9778255703297;109.232495312118;123.567993749197;137.79420505658;151.664985742858;167.231206474378;187.507822738251;215.915477288839;259.82348233117;303.821687105422;348.953685726323;348.953685726323;348.953685726323;348.953685726323
"REMIND";"experiment-2-2";"R5.2REF";"95";"95";"without";"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;136.85107651978;157.931250736604;181.422049338859;205.384033957681;229.182837844137;250.279601490447;273.402017658275;307.487320730289;343.947662061753;425.671524041007;505.077584667723;588.782400586997;588.766183307622;588.767660694088;588.762880791469
"REMIND";"experiment-2-1";"R5.2REF";"95";"95";"without";"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;120.648619823321;137.738397162116;157.672713272247;178.019527491394;198.434671988981;216.379830255573;236.001772028208;261.097005626338;298.01814421438;352.060576253283;403.636790836906;454.858770297298;454.858770297298;454.858770297298;454.858770297298
"REMIND";"experiment-2-2";"R5.2ASIA";NA;NA;NA;"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"SSP2-Base";"R5.2ASIA";NA;NA;NA;"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"experiment-2-2";"R5.2LAM";NA;NA;NA;"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"SSP2-Base";"R5.2LAM";NA;NA;NA;"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"experiment-2-2";"R5.2MAF";NA;NA;NA;"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"SSP2-Base";"R5.2MAF";NA;NA;NA;"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"experiment-2-2";"R5.2OECD";NA;NA;NA;"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"SSP2-Base";"R5.2OECD";NA;NA;NA;"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"experiment-2-2";"R5.2REF";NA;NA;NA;"cba";"high";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"SSP2-Base";"R5.2REF";NA;NA;NA;"cba";"medium";"Price|Carbon";"US$2010/t CO2";NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;-6.61912812092291e-05;-0.00048406538670027;-0.000230078533145762;0.000309088943624496;0.000129585799919688;-0.000205474555425632;0.000375388333087582;0.0018479199400034;0.00186914443699781;0.00149903730174298;0.00227690289020366;0.00315542210055644;0.00374669235625761;0.00569976517498066;0.00797170112689403
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.000438553668783646;-0.000877617015955172;-0.00136295963280388;-0.0018412020143119;-0.0023117610194931;-0.00278714954594353;-0.00320915869541013;-0.00361392923943293;-0.00440296529399473;-0.0051598779638393;-0.00587713664802044;-0.00652244416873183;-0.00721293823943938;-0.00854102683540361;-0.0099066841251208
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;-1.65156914918977e-05;-1.4004164210682e-05;-3.74242485950665e-05;-3.20545880123385e-05;1.739225268374e-06;5.4705793308813e-05;0.000180571814175577;0.000338648913598701;0.000729605657875373;0.00123039721602174;0.0018467262779281;0.00260898281249022;0.00330120881359833;0.00476846755425631;0.00623324071583278
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000422037977291748;0.00086361285174449;0.00132553538420881;0.00180914742629956;0.00231350024476148;0.00284185533925234;0.0033897305095857;0.00395257815303163;0.00513257095187011;0.00639027517986104;0.00772386292594854;0.00913142698122205;0.0105141470530377;0.0133094943896599;0.0161399248409536
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;-0.000615318632525441;-0.00217625974889075;-0.00412243599121903;-0.00523308862385278;-0.00778083748405813;-0.00882298521296551;-0.00695834453975615;-0.00425707228549995;-0.00106006364913845;-0.00069965900145636;0.0018144603977151;0.00224452836753935;0.00105282406861612;0.00100349269547332;0.00166580415787074
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;0.00112505267254668;0.00205769459309987;0.00412575955413644;0.00659521006229927;0.00801580501936193;0.00913684384922862;0.0111235063211426;0.0132663176592697;0.0179750260117815;0.0230860074565709;0.0265553032510949;0.0312415958889502;0.0369280776103744;0.0510040915269903;0.0668818010733029
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.000436008356253599;-0.000844612086206062;-0.00128488512509076;-0.00171777032217551;-0.00214536118663549;-0.00254685705166016;-0.0028777064581783;-0.0031774684948007;-0.00372088749239413;-0.00418530177251006;-0.00457333628694401;-0.00490232560428637;-0.00524532031341567;-0.00583438415456913;-0.00644675824609256
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00114947597262779;0.00242542888838353;0.00373508547917452;0.00511552674024691;0.00655668222541041;0.00806810515548321;0.00966500273999818;0.0113099319811102;0.0147605160333132;0.0184633133494094;0.0224238985397726;0.0267595020110915;0.0317234398575598;0.0424440300142962;0.0538237878687788
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00158548432888139;0.0032700409745896;0.00501997060426529;0.00683329706242242;0.0087020434120459;0.0106149622071434;0.0125427091981765;0.0144874004759109;0.0184814035257073;0.0226486151219195;0.0269972348267166;0.0316618276153778;0.0369687601709755;0.0482784141688654;0.0602705461148713
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;0.00013657044244599;0.000320650821199588;-0.00130120738133828;-0.00295038980959829;-0.00443323513585774;-0.00463155189249267;-0.00269582624040231;-0.000446955556736091;0.00257561552643372;0.00447785674852575;0.00675430707048157;0.00697370394262998;0.00597848649370106;0.00487711316298723;0.00535721016025223
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;0.0031865803411288;0.00617368112849887;0.0101831606919749;0.0149447986287635;0.0192271424528959;0.0231399483927539;0.0266161500829559;0.029959157925119;0.0362025828572661;0.0416929711885567;0.0453665226297623;0.0477267509194581;0.050070028768135;0.0537786576167299;0.0585830424226402
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00256336069983328;0.00494263621050529;0.00755906303168345;0.010134470630766;0.0123137069864384;0.0142451296579648;0.015876308066077;0.0174192777602154;0.020123345249931;0.0222641223084035;0.0238773527554754;0.0250568388343427;0.0253804159217022;0.0248498189170623;0.0241154419877461
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00328097948502092;0.00641270193513738;0.00981250923060742;0.0132034706952094;0.0162261534342485;0.0190288887219848;0.021544950840561;0.0239750862814237;0.0284974308016102;0.0325173333424834;0.0360599584853576;0.0391982495127513;0.0412657481853283;0.0440271882814258;0.0463451308830758
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000717618785187644;0.00147006572463209;0.00225344619892397;0.00306900006444343;0.00391244644781017;0.00478375906402004;0.00566864277448398;0.0065558085212083;0.00837408555167915;0.0102532110340799;0.0121826057298822;0.0141414106784086;0.0158853322636261;0.0191773693643635;0.0222296888953297
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;0.00349291405825192;0.00874761348551534;0.00779627899810847;0.00620067117971603;0.00347970352124286;0.00338406228651136;0.00490116783118083;0.00723575156266091;0.0106136727089972;0.012139895695549;0.0149185588276568;0.0145203579686998;0.0122677257557324;0.011008011598608;0.0117379544022572
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;0.00502766650975957;0.00984940583711422;0.0165637938642275;0.0235330756338281;0.0293913793981738;0.0347437343805387;0.0405684711968318;0.0458475313769427;0.0570717026781024;0.0680761316293313;0.0747827457419769;0.0808488056009295;0.0879503724612367;0.103261779967353;0.120444925390054
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00269517245891212;0.00504740254271015;0.00746115731596567;0.00965527145899222;0.0114762241587605;0.0130905540117589;0.0144118133533388;0.0155743265910625;0.017473923603924;0.0189371658360784;0.0199996849875803;0.0205793646619836;0.0203221578915074;0.0186804217596088;0.0168815953697183
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00518492444809654;0.0102030032785061;0.0154084124613816;0.020502309948684;0.025273858687912;0.0298851740435854;0.0342063718330364;0.0383574468175644;0.046289528580802;0.0538927725690318;0.0612239487994461;0.0682969890267567;0.0746916629633584;0.0861736323167681;0.09709312988419
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00248975198918442;0.00515560073579596;0.00794725514541594;0.0108470384896917;0.0137976345291515;0.0167946200318265;0.0197945584796976;0.0227831202265018;0.028815604976878;0.0349556067329534;0.0412242638118658;0.0477176243647731;0.0543695050718511;0.0674932105571593;0.0802115345144717
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;0.0063467383341952;0.0131273688067756;0.0120717495966259;0.00990409567359596;0.00680578309449769;0.00627631363382806;0.00778805764392825;0.0100474908345172;0.0137260348874294;0.0149910282672056;0.0179161815082311;0.0177574356382992;0.0154538582852941;0.0134001112736068;0.013341645348165
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;0.00637029937366667;0.0122698696230791;0.0188923293215527;0.0260010666374354;0.0324516758630077;0.0382643886316805;0.0434305461918355;0.0477565345208718;0.0560059374291288;0.0629236659465248;0.0663633953365079;0.068010852965555;0.0697438926526959;0.0713129748927228;0.0740795197351907
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00511129021434997;0.0095172156724767;0.0137863003868429;0.0175113209741104;0.0205005676359295;0.0231075228353015;0.0251818393867118;0.02703648088183;0.03011814240567;0.032371123828911;0.0338476783229898;0.0344104285174335;0.0333791403231801;0.0289610808125044;0.0241309394896764
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00638824722669034;0.0121378220865874;0.017789823105993;0.0229269327526498;0.0273380895972989;0.0313707454836853;0.0348551792347827;0.038098289989298;0.0439345139635136;0.0489170397138649;0.0530983449543693;0.0563524679132918;0.0578846168897388;0.0582659589477188;0.0577920453071989
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00127695701234036;0.00262060641411068;0.00400352271915008;0.00541561177853945;0.00683752196136937;0.00826322264838373;0.0096733398480709;0.011061809107468;0.0138163715578436;0.016545915884954;0.0192506666313795;0.0219420393958582;0.0245054765665588;0.0293048781352145;0.0336611058175225
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;0.00844839504476705;0.0169867915914708;0.0152029682370853;0.0120375043222993;0.00865328848598214;0.00827482393087278;0.00991247589101016;0.0120310803572348;0.0155621920442983;0.0167318829256307;0.0200193635733839;0.0200230678541913;0.0176239408755674;0.0151449070119411;0.0148227172790135
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;0.009593264108026;0.0180928431266556;0.0284848666232704;0.0390613458651453;0.0475167981340031;0.0552862880398465;0.0635721040876267;0.0708011452757393;0.086694421715386;0.100646682899703;0.108281320679738;0.113287120888085;0.119347026389886;0.134080779543577;0.148934703073486
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;0.00531726371125701;0.00976450228121351;0.0136650959237044;0.0166669819489992;0.0191479737597612;0.0213530174804101;0.0229558136378003;0.0242718120404952;0.0261398925722487;0.026993281617399;0.0266832637305763;0.0249169891939492;0.0213838808855411;0.0123098365824618;0.00364812506629313
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00924531339201527;0.0179279556435721;0.0262441348669958;0.0337703108780854;0.0408124943958858;0.0475929749270635;0.0537495446328658;0.0595755711360719;0.0703959182153803;0.080200690279282;0.0888985578220778;0.0962455531731996;0.101823766826065;0.109909843248843;0.116523561430711
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.00392804968075825;0.00816345336235863;0.0125790389432915;0.0171033289290863;0.0216645206361245;0.0262399574466533;0.0307937309950656;0.0353037590955767;0.0442560256431316;0.053207408661883;0.0622152940915015;0.0713285639792504;0.0804398859405236;0.0976000066663811;0.112875436364418
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.00129087499176627;-0.00153127619578913;0.0131375421047997;0.0259806693016895;0.0230126634560505;0.0161920246065183;0.0125522554757045;0.0130294764983045;0.014506015844962;0.0164918314785799;0.0189552947461973;0.0205984723765589;0.025216337263558;0.0255634489084491;0.0214046823223691;0.0163928514722385;0.0153294652689563
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;-0.00341422291798058;-0.00755594650788681;-0.0144685380964794;-0.0224254789935814;-0.0263065004489723;-0.0309451733312692;-0.0391151134902164;-0.0472910426654502;-0.0636212113744145;-0.0783360122317384;-0.0923139083288552;-0.103136519036976;-0.114704131848855;-0.14020556619961;-0.17085444232884
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.00346666796952455;-0.0072350685552209;-0.0118146610379381;-0.0167557595712708;-0.022030207748606;-0.027816729969038;-0.033362731493481;-0.0389251053739372;-0.0504750262981523;-0.0624099945610469;-0.0744318496251428;-0.0858866433735565;-0.0968604472826625;-0.118033919750751;-0.140071899670104
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Damage Cost|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;-0.00329453847260418;-0.00688168205349381;-0.0112706003504512;-0.0160111202360975;-0.0210755889765409;-0.0266429894736697;-0.0319613174310591;-0.0372888141668526;-0.0483499202261382;-0.0597733997040418;-0.0712646751172882;-0.082173870916454;-0.0925907841479267;-0.112627885719931;-0.133503208288316
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Damage Cost|SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;NA;NA;0;0.000172129496920371;0.000353386501727089;0.000544060687486852;0.000744639335173266;0.000954618772065083;0.00117374049536826;0.00140141406242192;0.00163629120708461;0.00212510607201411;0.00263659485700517;0.00316717450785461;0.00371277245710259;0.00426966313473582;0.00540603403082016;0.00656869138178841
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Policy Cost|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;-0.000101233882390859;0.000363350744296581;0.000434566706527399;0.000749474553441683;0.00119379853514665;-0.00293709553240215;-0.00985326614024;-0.0104663359120434;-0.00781150340908287;-0.00525332786121384;-0.00148387187573771;0.000340699826038331;0.00137832351259792;0.00163894842064792;0.000436631698878372;0.000547552097288586;0.000876114951324558
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"without";"cba";"medium";"Damage Cost|direct+indirect|Percentage of baseline GDP";"Relative (between 0 and 1)";0;0;0;0;-0.00304791834641206;-0.00650588635872684;-0.0124697667937448;-0.0190339608185917;-0.0216045003275674;-0.0250733667707088;-0.0314815158289448;-0.0380287071414963;-0.0465152494443216;-0.0520728509222145;-0.0587964424212891;-0.0611772256865522;-0.0633898351639841;-0.0673763471528494;-0.0736647529231046
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"without";"cba";"medium";"Damage Cost|Non-SLR|Percentage of GDP";"Relative (between 0 and 1)";NA;0;0;0;-0.00344631580041369;-0.00694348841513123;-0.0110664937522447;-0.0154820381910751;-0.0202024415596733;-0.0250173941958848;-0.029311029449164;-0.0333865538783562;-0.0412879156770738;-0.0486720980518568;-0.0553995238865606;-0.0615247267982029;-0.0667148343102574;-0.0753980952977688;-0.084343817612084
